,Date,Survey.Time,Region,SiteName,Basin,Water.Temperature..F.,DepthBin,Transect..,HabitatType,Pycno.notes..disease.presence..behavior..etc..,Pycnopodia_count
272,11/20/2025,6,Puget Sound,Beverly Beach,Whidbey,48,Shallow,1,Eelgrass,,0
273,11/20/2025,12,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,,4
274,11/20/2025,24,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,,11
275,11/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,,15
276,11/20/2025,10,Puget Sound,Beverly Beach,Whidbey,48,Shallow,5,Eelgrass,,0
277,12/8/2025,8,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,,4
278,12/8/2025,24,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,,6
279,12/8/2025,13,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,,19
280,12/8/2025,11,Puget Sound,Beverly Beach,Whidbey,48,Shallow,5,Eelgrass,,5
281,12/12/2025,10,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,,0
282,12/12/2025,24,Puget Sound,Beverly Beach,Whidbey,51,Deep,2,Soft Bottom,One appeared to be sick,7
283,12/12/2025,11,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,,10
284,12/12/2025,11,Puget Sound,Beverly Beach,Whidbey,48,Shallow,4,Eelgrass,,11
285,12/16/2025,13,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,,1
286,12/16/2025,23,Puget Sound,Beverly Beach,Whidbey,51,Deep,2,Soft Bottom,,5
287,12/16/2025,10,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,,6
288,12/16/2025,6,Puget Sound,Beverly Beach,Whidbey,48,Shallow,4,Eelgrass,,2
289,2/21/2024,17,Strait of Georgia,Bird Islet,Howe Sound,48,Intermediate,1,Natural Reef,,0
290,2/21/2024,26,Strait of Georgia,Bird Islet,Howe Sound,48,Intermediate,2,Natural Reef,,0
291,2/21/2024,5,Strait of Georgia,Bird Islet,Howe Sound,46,Deep,1,Natural Reef,,0
292,2/21/2024,8,Strait of Georgia,Bird Islet,Howe Sound,46,Deep,2,Natural Reef,,0
293,2/21/2024,7,Strait of Georgia,Bird Islet,Howe Sound,46,Intermediate,3,Natural Reef,,0
294,2/21/2024,5,Strait of Georgia,Bird Islet,Howe Sound,46,Intermediate,4,Natural Reef,,0
295,2/21/2024,3,Strait of Georgia,Bird Islet,Howe Sound,46,Shallow,5,Natural Reef,,0
296,2/21/2024,5,Strait of Georgia,Bird Islet,Howe Sound,46,Deep,1,Natural Reef,,0
297,2/21/2024,8,Strait of Georgia,Bird Islet,Howe Sound,46,Deep,2,Natural Reef,,0
298,2/21/2024,7,Strait of Georgia,Bird Islet,Howe Sound,46,Intermediate,3,Natural Reef,,0
299,2/21/2024,15,Strait of Georgia,Bird Islet,Howe Sound,47,Deep,1,Natural Reef,,0
300,2/21/2024,15,Strait of Georgia,Bird Islet,Howe Sound,47,Intermediate,2,Natural Reef,,0
301,2/21/2024,18,Strait of Georgia,Bird Islet,Howe Sound,47,Shallow,3,Natural Reef,,0
302,10/5/2024,8,Howe Sound,Bird Islet,Howe Sound,50,Deep,1,Natural Reef,,0
303,10/5/2024,5,Howe Sound,Bird Islet,Howe Sound,50,Deep,2,Natural Reef,,0
304,10/5/2024,8,Howe Sound,Bird Islet,Howe Sound,50,Intermediate,3,Natural Reef,,0
305,10/5/2024,6,Howe Sound,Bird Islet,Howe Sound,50,Intermediate,4,Natural Reef,,0
306,10/5/2024,6,Howe Sound,Bird Islet,Howe Sound,50,Shallow,5,Natural Reef,,0
307,10/5/2024,8,Howe Sound,Bird Islet,Howe Sound,50,Deep,1,Natural Reef,,0
308,10/5/2024,6,Howe Sound,Bird Islet,Howe Sound,50,Deep,2,Natural Reef,,0
309,10/5/2024,10,Howe Sound,Bird Islet,Howe Sound,50,Intermediate,3,Natural Reef,,0
310,10/5/2024,6,Howe Sound,Bird Islet,Howe Sound,50,Intermediate,4,Natural Reef,,0
311,10/5/2024,22,Howe Sound,Bird Islet,Howe Sound,49,Deep,1,Natural Reef,,0
312,10/5/2024,19,Howe Sound,Bird Islet,Howe Sound,49,Intermediate,2,Natural Reef,,0
313,2/8/2025,8,Howe Sound,Bird Islet,Howe Sound,47,Deep,1,Natural Reef,,0
314,2/8/2025,4,Howe Sound,Bird Islet,Howe Sound,47,Deep,2,Natural Reef,,0
315,2/8/2025,9,Howe Sound,Bird Islet,Howe Sound,47,Intermediate,3,Natural Reef,,0
316,2/8/2025,5,Howe Sound,Bird Islet,Howe Sound,47,Intermediate,4,Natural Reef,,0
317,2/8/2025,5,Howe Sound,Bird Islet,Howe Sound,47,Intermediate,5,Natural Reef,,0
318,2/8/2025,3,Howe Sound,Bird Islet,Howe Sound,47,Shallow,6,Natural Reef,,0
319,2/8/2025,8,Howe Sound,Bird Islet,Howe Sound,47,Deep,1,Natural Reef,,0
320,2/8/2025,5,Howe Sound,Bird Islet,Howe Sound,47,Deep,2,Natural Reef,,0
321,2/8/2025,5,Howe Sound,Bird Islet,Howe Sound,47,Intermediate,3,Natural Reef,,0
322,2/8/2025,5,Howe Sound,Bird Islet,Howe Sound,47,Shallow,4,Natural Reef,,0
323,2/8/2025,9,Howe Sound,Bird Islet,Howe Sound,46,Deep,1,Natural Reef,,0
324,2/8/2025,15,Howe Sound,Bird Islet,Howe Sound,46,Deep,2,Natural Reef,,0
325,2/8/2025,22,Howe Sound,Bird Islet,Howe Sound,46,Intermediate,3,Natural Reef,,1
326,10/16/2022,30,puget Sound,Blakely Harbor Reef,Central,55,Deep,1,Natural Reef,,0
327,10/6/2024,50,Howe Sound,Brigade,Howe Sound,49,Intermediate,1,Natural Reef,,0
328,5/5/2025,3,Puget Sound,Broken Point ,San Juan,49,Deep,1,Natural Reef,,0
329,5/5/2025,9,Puget Sound,Broken Point ,San Juan,49,Deep,2,Natural Reef,,0
330,5/5/2025,9,Puget Sound,Broken Point ,San Juan,49,Intermediate,3,Natural Reef,,0
331,5/5/2025,8,Puget Sound,Broken Point ,San Juan,49,Intermediate,4,Natural Reef,,0
332,5/5/2025,8,Puget Sound,Broken Point ,San Juan,49,Shallow,5,Natural Reef,,0
333,5/5/2025,5,Puget Sound,Broken Point ,San Juan,49,Deep,1,Natural Reef,,0
334,5/5/2025,9,Puget Sound,Broken Point ,San Juan,49,Deep,2,Natural Reef,,0
335,5/5/2025,10,Puget Sound,Broken Point ,San Juan,49,Intermediate,3,Natural Reef,,0
336,5/5/2025,9,Puget Sound,Broken Point ,San Juan,49,Intermediate,4,Natural Reef,,0
337,5/5/2025,6,Puget Sound,Broken Point ,San Juan,49,Shallow,5,Natural Reef,,0
338,5/25/2023,17,Puget Sound,Broken Point East,San Juan,52,Deep,1,Natural Reef,None present,0
339,5/25/2023,4,Puget Sound,Broken Point East,San Juan,52,Intermediate,2,Natural Reef,None present,0
340,5/25/2023,5,Puget Sound,Broken Point East,San Juan,52,Intermediate,3,Natural Reef,None present,0
341,5/25/2023,5,Puget Sound,Broken Point East,San Juan,52,Shallow,4,Natural Reef,None present,0
342,8/6/2025,13,Puget Sound,Broken Point East,San Juan,53,Deep,1,Natural Reef,,0
343,8/6/2026,9,Puget Sound,Broken Point East,San Juan,53,Intermediate,2,Natural Reef,,0
344,8/6/2025,5,Puget Sound,Broken Point East,San Juan,53,Intermediate,3,Natural Reef,,0
345,8/6/2025,3.5,Puget Sound,Broken Point East,San Juan,53,Shallow,4,Natural Reef,,0
346,8/6/2025,7,Puget Sound,Broken Point East,San Juan,53,Deep,1,Natural Reef,,0
347,8/6/2025,16,Puget Sound,Broken Point East,San Juan,53,Deep,2,Natural Reef,,0
348,8/6/2025,6,Puget Sound,Broken Point East,San Juan,53,Intermediate,3,Natural Reef,,0
349,8/6/2025,10,Puget Sound,Broken Point East,San Juan,53,Deep,1,Natural Reef,,0
350,8/6/2025,11,Puget Sound,Broken Point East,San Juan,53,Intermediate,2,Natural Reef,,0
351,8/6/2025,6,Puget Sound,Broken Point East,San Juan,53,Shallow,3,Natural Reef,,0
352,5/10/2022,10,Puget Sound,Broken Point West,San Juan,48,Deep,1,Natural Reef,,0
353,5/10/2022,10,Puget Sound,Broken Point West,San Juan,48,Intermediate,2,Natural Reef,,0
354,5/10/2022,6,Puget Sound,Broken Point West,San Juan,48,Intermediate,3,Natural Reef,,0
355,5/10/2022,4,Puget Sound,Broken Point West,San Juan,48,Shallow,4,Natural Reef,,0
356,5/10/2022,8,Puget Sound,Broken Point West,San Juan,47,Deep,1,Natural Reef,,0
357,5/10/2022,6,Puget Sound,Broken Point West,San Juan,47,Deep,2,Natural Reef,,0
358,5/10/2022,7,Puget Sound,Broken Point West,San Juan,47,Intermediate,3,Natural Reef,,0
359,5/10/2022,5,Puget Sound,Broken Point West,San Juan,47,Intermediate,3,Natural Reef,,0
360,5/10/2022,4,Puget Sound,Broken Point West,San Juan,47,Shallow,3,Natural Reef,,0
361,8/2/2022,14.5,Puget Sound,Broken Point West,San Juan,53,Deep,1,Natural Reef,,0
362,8/2/2022,10,Puget Sound,Broken Point West,San Juan,53,Intermediate,2,Natural Reef,,0
363,8/2/2022,3,Puget Sound,Broken Point West,San Juan,53,Intermediate,3,Natural Reef,,0
364,8/2/2022,3,Puget Sound,Broken Point West,San Juan,53,Shallow,4,Natural Reef,,0
365,8/2/2022,20,Puget Sound,Broken Point West,San Juan,52,Deep,1,Natural Reef,,0
366,8/2/2022,5,Puget Sound,Broken Point West,San Juan,52,Deep,2,Natural Reef,,0
367,8/2/2022,4,Puget Sound,Broken Point West,San Juan,52,Intermediate,3,Natural Reef,,0
368,8/2/2022,3,Puget Sound,Broken Point West,San Juan,52,Shallow,4,Natural Reef,,0
369,8/2/2022,7,Puget Sound,Broken Point West,San Juan,52,Deep,1,Natural Reef,,0
370,8/2/2022,10,Puget Sound,Broken Point West,San Juan,52,Deep,2,Natural Reef,,0
371,8/2/2022,6,Puget Sound,Broken Point West,San Juan,52,Intermediate,3,Natural Reef,,0
372,8/2/2022,4,Puget Sound,Broken Point West,San Juan,52,Intermediate,4,Natural Reef,,0
373,5/25/2023,8,Puget Sound,Broken Point West,San Juan,49,Deep,1,Natural Reef,,0
374,5/25/2023,9,Puget Sound,Broken Point West,San Juan,49,Intermediate,2,Natural Reef,,0
375,5/25/2023,9,Puget Sound,Broken Point West,San Juan,49,Intermediate,3,Natural Reef,,0
376,5/25/2023,3,Puget Sound,Broken Point West,San Juan,49,Shallow,4,Natural Reef,,0
377,8/9/2023,5,Puget Sound,Broken Point West,San Juan,54,Deep,1,Natural Reef,,0
378,8/9/2023,6,Puget Sound,Broken Point West,San Juan,54,Deep,2,Natural Reef,,0
379,8/9/2023,8,Puget Sound,Broken Point West,San Juan,54,Intermediate,3,Natural Reef,,0
380,8/9/2023,5,Puget Sound,Broken Point West,San Juan,54,Intermediate,4,Natural Reef,,0
381,8/9/2023,7,Puget Sound,Broken Point West,San Juan,54,Shallow,5,Natural Reef,,0
382,8/9/2023,6,Puget Sound,Broken Point West,San Juan,54,Deep,1,Natural Reef,,0
383,8/9/2023,7,Puget Sound,Broken Point West,San Juan,54,Deep,2,Natural Reef,,0
384,8/9/2023,9,Puget Sound,Broken Point West,San Juan,54,Intermediate,3,Natural Reef,,0
385,8/9/2023,5,Puget Sound,Broken Point West,San Juan,54,Intermediate,4,Natural Reef,,0
386,5/2/2024,8.5,Puget Sound,Broken Point West,San Juan,48,Deep,1,Natural Reef,,0
387,5/2/2024,12.5,Puget Sound,Broken Point West,San Juan,48,Intermediate,2,Natural Reef,,0
388,5/2/2024,5,Puget Sound,Broken Point West,San Juan,48,Intermediate,3,Natural Reef,,0
389,5/2/2024,3,Puget Sound,Broken Point West,San Juan,48,Shallow,4,Natural Reef,,0
390,5/2/2024,10,Puget Sound,Broken Point West,San Juan,47,Deep,1,Natural Reef,,0
391,5/2/2024,11,Puget Sound,Broken Point West,San Juan,47,Intermediate,2,Natural Reef,,0
392,5/2/2024,6,Puget Sound,Broken Point West,San Juan,47,Intermediate,3,Natural Reef,,0
393,5/2/2024,2,Puget Sound,Broken Point West,San Juan,47,Shallow,4,Natural Reef,,0
394,5/2/2024,11,Puget Sound,Broken Point West,San Juan,47,Deep,1,Natural Reef,,0
395,5/2/2024,12,Puget Sound,Broken Point West,San Juan,47,Intermediate,2,Natural Reef,,0
396,5/2/2024,9,Puget Sound,Broken Point West,San Juan,47,Intermediate,3,Natural Reef,,0
397,5/2/2024,2,Puget Sound,Broken Point West,San Juan,47,Shallow,4,Natural Reef,,0
398,11/17/2025,10,Puget Sound,Broken Point West,San Juan,50,Deep,2,Natural Reef,,0
399,11/17/2025,11,Puget Sound,Broken Point West,San Juan,50,Intermediate,3,Natural Reef,,0
400,11/17/2025,11,Puget Sound,Broken Point West,San Juan,50,Shallow,4,Natural Reef,,0
401,9/12/2025,11,Strait of Georgia,Browning Wall,Strait of Georgia,50,Deep,1,Natural Reef,,0
402,9/12/2025,8,Strait of Georgia,Browning Wall,Strait of Georgia,50,Intermediate,2,Natural Reef,,0
403,9/12/2025,6,Strait of Georgia,Browning Wall,Strait of Georgia,50,Intermediate,3,Natural Reef,,0
404,9/12/2025,6,Strait of Georgia,Browning Wall,Strait of Georgia,50,Shallow,4,Natural Reef,,0
405,5/6/2022,5,Puget Sound,Camano Head,Whidbey,49,Shallow,1,Soft Bottom,,0
406,5/6/2022,18,Puget Sound,Camano Head,Whidbey,49,Intermediate,2,Natural Reef,,0
407,5/6/2022,10,Puget Sound,Camano Head,Whidbey,49,Shallow,3,Natural Reef,,0
408,5/6/2022,7,Puget Sound,Camano Head,Whidbey,49,Shallow,1,Soft Bottom,,0
409,5/6/2022,30,Puget Sound,Camano Head,Whidbey,49,Intermediate,2,Natural Reef,,0
410,7/16/2022,15,Puget Sound,Canoe Pass,San Juan,51,Deep,1,Natural Reef,,0
411,7/16/2022,15,Puget Sound,Canoe Pass,San Juan,51,Intermediate,2,Natural Reef,,0
412,7/16/2022,11,Puget Sound,Canoe Pass,San Juan,51,Shallow,3,Natural Reef,,0
413,7/22/2023,10,Puget Sound,Kat's Corner,Hood Canal,52,Deep,1,Soft Bottom,,0
414,7/22/2023,10,Puget Sound,Kat's Corner,Hood Canal,52,Intermediate,2,Natural Reef,,0
415,8/21/2024,10,Puget Sound,Cherry Point,San Juan,52,Shallow,1,Soft Bottom,,0
416,8/21/2024,10,Puget Sound,Cherry Point,San Juan,52,Shallow,2,Soft Bottom,,0
417,8/21/2024,10,Puget Sound,Cherry Point,San Juan,52,Shallow,3,Soft Bottom,,0
418,2/20/2024,4,Strait of Georgia,Christie Islet,Howe Sound,45,Intermediate,1,Natural Reef,,0
419,2/20/2024,18,Strait of Georgia,Christie Islet,Howe Sound,45,Deep,2,Natural Reef,,0
420,2/20/2024,7,Strait of Georgia,Christie Islet,Howe Sound,45,Intermediate,3,Natural Reef,,0
421,2/20/2024,18,Strait of Georgia,Christie Islet,Howe Sound,45,Deep,1,Natural Reef,,0
422,2/20/2024,7,Strait of Georgia,Christie Islet,Howe Sound,45,Intermediate,2,Natural Reef,,0
423,2/20/2024,12,Strait of Georgia,Christie Islet,Howe Sound,46,Intermediate,1,Natural Reef,,0
424,2/20/2024,5,Strait of Georgia,Christie Islet,Howe Sound,46,Deep,2,Natural Reef,,0
425,2/20/2024,14,Strait of Georgia,Christie Islet,Howe Sound,46,Intermediate,3,Natural Reef,,0
426,2/20/2024,12,Strait of Georgia,Christie Islet,Howe Sound,46,Intermediate,1,Natural Reef,,0
427,2/20/2024,5,Strait of Georgia,Christie Islet,Howe Sound,46,Deep,2,Natural Reef,,0
428,2/20/2024,14,Strait of Georgia,Christie Islet,Howe Sound,46,Intermediate,3,Natural Reef,,0
429,10/6/2024,12,Howe Sound,Christie Islet,Howe Sound,48,Deep,1,Natural Reef,,0
430,10/6/2024,37,Howe Sound,Christie Islet,Howe Sound,48,Intermediate,2,Natural Reef,,0
431,5/1/2024,9,Puget Sound,Cliff Island,San Juan,47,Deep,1,Natural Reef,,0
432,5/1/2024,11,Puget Sound,Cliff Island,San Juan,47,Intermediate,2,Natural Reef,,0
433,5/1/2024,6,Puget Sound,Cliff Island,San Juan,47,Intermediate,3,Natural Reef,,0
434,5/1/2024,3,Puget Sound,Cliff Island,San Juan,47,Shallow,4,Natural Reef,,0
435,5/1/2024,9,Puget Sound,Cliff Island,San Juan,47,Deep,1,Natural Reef,,0
436,5/1/2024,11,Puget Sound,Cliff Island,San Juan,47,Intermediate,2,Natural Reef,,0
437,5/1/2024,6,Puget Sound,Cliff Island,San Juan,47,Intermediate,3,Natural Reef,,0
438,5/1/2024,20,Puget Sound,Cliff Island,San Juan,47,Shallow,4,Natural Reef,,0
439,5/1/2024,11,Puget Sound,Cliff Island,San Juan,48,Deep,1,Natural Reef,,0
440,5/1/2024,8.5,Puget Sound,Cliff Island,San Juan,48,Intermediate,2,Natural Reef,,0
441,5/1/2024,5,Puget Sound,Cliff Island,San Juan,48,Intermediate,3,Natural Reef,,0
442,5/1/2024,3,Puget Sound,Cliff Island,San Juan,48,Shallow,4,Natural Reef,,0
443,2/13/2024,11,Puget Sound,Alki - Cove 2,Central,50,Intermediate,1,Artificial Reef,,0
444,2/13/2024,11,Puget Sound,Alki - Cove 2,Central,50,Deep,2,Artificial Reef,,0
445,2/13/2024,30,Puget Sound,Alki - Cove 2,Central,48,Deep,1,Artificial Reef,,0
446,2/13/2024,12,Puget Sound,Alki - Cove 2,Central,48,Intermediate,2,Artificial Reef,,0
447,2/13/2024,6,Puget Sound,Alki - Cove 2,Central,48,Shallow,3,Artificial Reef,,0
448,5/3/2025,11,Puget Sound,Alki - Cove 2,Central,48,Intermediate,1,Soft Bottom,,0
449,5/3/2025,9,Puget Sound,Alki - Cove 2,Central,48,Deep,2,Soft Bottom,,0
450,7/19/2025,15,Puget Sound,Davidson Rock,San Juan,51,Deep,1,Natural Reef,,0
451,7/19/2025,15,Puget Sound,Davidson Rock,San Juan,51,Intermediate,2,Natural Reef,,0
452,7/19/2025,15,Puget Sound,Davidson Rock,San Juan,51,Shallow,3,Natural Reef,,0
453,11/7/2025,5,Puget Sound,Day Island Wall - North,South,50,Shallow,1,Soft Bottom,,0
454,10/17/2022,3,Puget Sound,Day Island Wall,South,53,Intermediate,1,Kelp Forest,,0
455,10/17/2022,16,Puget Sound,Day Island Wall,South,53,Intermediate,2,Natural Reef,,0
456,10/17/2022,11,Puget Sound,Day Island Wall,South,53,Intermediate,3,Natural Reef,,0
457,10/17/2022,11,Puget Sound,Day Island Wall,South,53,Intermediate,4,Natural Reef,,0
458,10/17/2022,14,Puget Sound,Day Island Wall,South,56,Deep,1,Natural Reef,,0
459,10/17/2022,6.5,Puget Sound,Day Island Wall,South,56,Intermediate,2,Soft Bottom,,0
460,10/17/2022,4,Puget Sound,Day Island Wall,South,56,Intermediate,3,Soft Bottom,,0
461,10/17/2022,3,Puget Sound,Day Island Wall,South,56,Shallow,4,Soft Bottom,,0
462,10/17/2022,15,Puget Sound,Day Island Wall,South,55,Deep,1,Natural Reef,,0
463,10/17/2022,5,Puget Sound,Day Island Wall,South,55,Intermediate,2,Soft Bottom,,0
464,10/17/2022,5,Puget Sound,Day Island Wall,South,55,Shallow,3,Soft Bottom,,0
465,10/9/2024,13,Puget Sound,Day Island Wall,South,53,Intermediate,1,Natural Reef,,0
466,10/9/2024,20,Puget Sound,Day Island Wall,South,53,Deep,2,Natural Reef,,0
467,10/9/2024,19,Puget Sound,Day Island Wall,South,53,Intermediate,3,Natural Reef,,0
468,8/22/2024,10,Puget Sound,Deadman Island,San Juan,52,Intermediate,1,Natural Reef,,0
469,8/22/2024,6,Puget Sound,Deadman Island,San Juan,52,Shallow,2,Kelp Forest,,0
470,8/22/2024,11,Puget Sound,Deadman Island,San Juan,52,Intermediate,1,Natural Reef,,0
471,8/22/2024,4,Puget Sound,Deadman Island,San Juan,52,Shallow,2,Kelp Forest,,0
472,8/22/2024,16,Puget Sound,Deadman Island,San Juan,52,Shallow,1,Kelp Forest,,0
473,8/22/2024,18,Puget Sound,Deadman Island,San Juan,52,Intermediate,1,Kelp Forest,,0
474,8/2/2025,77,Puget Sound,Deadman Island,San Juan,51,Deep,1,Natural Reef,,0
475,8/1/2025,59,Puget Sound,Deadman Island,San Juan,51,Deep,1,Natural Reef,,0
476,8/1/2025,110,Puget Sound,Deadman Island,San Juan,51,Intermediate,1,Natural Reef,,0
477,4/28/2023,8,Puget Sound,Deception Pass,San Juan,47,Intermediate,1,Natural Reef,,0
478,4/28/2023,11,Puget Sound,Deception Pass,San Juan,47,Intermediate,2,Natural Reef,,0
479,4/28/2023,15,Puget Sound,Deception Pass,San Juan,47,Intermediate,3,Natural Reef,,0
480,4/28/2023,36,Puget Sound,Deception Pass,San Juan,47,Intermediate,1,Natural Reef,,0
481,10/29/2023,11,Puget Sound,Dickman Mill,Central,53,Shallow,1,Artificial Reef,,0
482,10/29/2023,42,Puget Sound,Dickman Mill,Central,53,Intermediate,2,Artificial Reef,,0
483,10/29/2023,11,Puget Sound,Dickman Mill,Central,53,Shallow,3,Artificial Reef,,0
484,10/29/2023,11,Puget Sound,Dickman Mill,Central,53,Shallow,1,Artificial Reef,,0
485,10/29/2023,42,Puget Sound,Dickman Mill,Central,53,Intermediate,2,Artificial Reef,,0
486,10/29/2023,11,Puget Sound,Dickman Mill,Central,53,Shallow,3,Artificial Reef,,0
487,4/17/2024,30,Puget Sound,Dickman Mill,Central,48,Shallow,1,Soft Bottom,,0
488,5/18/2023,26,Puget Sound,Driftwood Park,Admiralty Inlet,49,Intermediate,1,Soft Bottom,,0
489,5/18/2023,21,Puget Sound,Driftwood Park,Admiralty Inlet,49,Intermediate,2,Artificial Reef,,0
490,5/18/2023,50,Puget Sound,Driftwood Park,Admiralty Inlet,49,Intermediate,1,Artificial Reef,,0
491,10/12/2023,57,Puget Sound,Driftwood Park,Admiralty Inlet,51,Intermediate,1,Artificial Reef,,0
492,10/13/2023,59,Puget Sound,Driftwood Park,Admiralty Inlet,51,Intermediate,1,Artificial Reef,,0
493,11/21/2023,48,Puget Sound,Driftwood Park,Admiralty Inlet,48,Shallow,1,Artificial Reef,,0
494,11/30/2023,37,Puget Sound,Driftwood Park,Admiralty Inlet,48,Deep,1,Artificial Reef,,0
495,12/6/2023,44,Puget Sound,Driftwood Park,Admiralty Inlet,50,Intermediate,1,Soft Bottom,,0
496,12/6/2023,8,Puget Sound,Driftwood Park,Admiralty Inlet,50,Intermediate,2,Artificial Reef,,0
497,2/13/2024,54,Puget Sound,Driftwood Park,Admiralty Inlet,46,Intermediate,1,Artificial Reef,,0
498,4/24/2024,26,Puget Sound,Driftwood Park,Admiralty Inlet,48,Intermediate,1,Artificial Reef,,0
499,4/24/2024,34,Puget Sound,Driftwood Park,Admiralty Inlet,48,Intermediate,2,Artificial Reef,,0
500,5/9/2024,67,Puget Sound,Driftwood Park,Admiralty Inlet,48,Intermediate,1,Artificial Reef,,0
501,6/30/2024,47,Puget Sound,Driftwood Park,Admiralty Inlet,51,Intermediate,1,Artificial Reef,,0
502,7/18/2024,43,Puget Sound,Driftwood Park,Admiralty Inlet,51,Intermediate,1,Soft Bottom,,0
503,7/18/2024,8,Puget Sound,Driftwood Park,Admiralty Inlet,51,Intermediate,2,Soft Bottom,,0
504,3/7/2025,44,Puget Sound,Driftwood Park,Admiralty Inlet,46,Intermediate,1,Artificial Reef,,0
505,3/12/2025,44,Puget Sound,Driftwood Park,Admiralty Inlet,44,Intermediate,1,Artificial Reef,,0
506,6/4/2025,57,Puget Sound,Driftwood Park,Admiralty Inlet,50,Intermediate,1,Artificial Reef,,1
507,7/5/2025,47,Puget Sound,Driftwood Park,Admiralty Inlet,51,Intermediate,1,Artificial Reef,,0
508,7/9/2025,36,Puget Sound,Driftwood Park,Admiralty Inlet,51,Intermediate,1,Soft Bottom,,0
509,7/22/2025,40,Puget Sound,Driftwood Park,Admiralty Inlet,51,Intermediate,1,Artificial Reef,,1
510,9/13/2025,15,Puget Sound,Driftwood Park,Admiralty Inlet,51,Intermediate,1,Soft Bottom,,0
511,9/13/2025,27,Puget Sound,Driftwood Park,Admiralty Inlet,51,Intermediate,2,Artificial Reef,,0
512,9/13/2025,7,Puget Sound,Driftwood Park,Admiralty Inlet,51,Shallow,3,Soft Bottom,,0
513,11/21/2025,53,Puget Sound,Driftwood Park,Admiralty Inlet,48,Intermediate,1,Artificial Reef,,0
514,12/31/2025,60,Puget Sound,Driftwood Park,Admiralty Inlet,48,Intermediate,1,Artificial Reef,,4
515,7/10/2023,33,Puget Sound,Driftwood Park,Admiralty Inlet,52,Intermediate,1,Soft Bottom,,0
516,7/11/2023,41,Puget Sound,Driftwood Park,Admiralty Inlet,52,Intermediate,1,Soft Bottom,,0
517,7/24/2023,6,Puget Sound,Driftwood Park,Admiralty Inlet,53,Intermediate,1,Soft Bottom,,0
518,7/24/2023,33,Puget Sound,Driftwood Park,Admiralty Inlet,53,Intermediate,2,Artificial Reef,,0
519,7/24/2023,10,Puget Sound,Driftwood Park,Admiralty Inlet,53,Intermediate,3,Artificial Reef,,0
520,8/2/2022,10,Puget Sound,Eagle Point,San Juan,51,Deep,1,Natural Reef,,0
521,8/2/2022,11,Puget Sound,Eagle Point,San Juan,51,Intermediate,2,Natural Reef,,0
522,8/2/2022,7,Puget Sound,Eagle Point,San Juan,51,Intermediate,3,Natural Reef,,0
523,8/2/2022,6,Puget Sound,Eagle Point,San Juan,51,Shallow,4,Kelp Forest,,0
524,8/2/2022,16,Puget Sound,Eagle Point,San Juan,50,Deep,1,Natural Reef,,0
525,8/2/2022,8,Puget Sound,Eagle Point,San Juan,50,Intermediate,2,Natural Reef,,1
526,8/2/2022,6,Puget Sound,Eagle Point,San Juan,50,Intermediate,3,Natural Reef,,0
527,8/2/2022,10,Puget Sound,Eagle Point,San Juan,50,Deep,1,Natural Reef,,0
