,Date,Survey.Time,Region,SiteName,Basin,Water.Temperature..F.,DepthBin,Transect..,HabitatType,Length(cm),Pycno.notes..disease.presence..behavior..etc..
272,6/13/2024,14,Puget Sound,Beverly Beach,Whidbey,48,Intermediate,3,Soft Bottom,15,1 sick
273,6/13/2024,14,Puget Sound,Beverly Beach,Whidbey,48,Intermediate,3,Soft Bottom,11,1 sick
274,6/13/2024,14,Puget Sound,Beverly Beach,Whidbey,48,Intermediate,3,Soft Bottom,20,1 sick
275,6/13/2024,14,Puget Sound,Beverly Beach,Whidbey,48,Intermediate,3,Soft Bottom,9,1 sick
276,6/13/2024,14,Puget Sound,Beverly Beach,Whidbey,48,Intermediate,3,Soft Bottom,17,1 sick
277,6/13/2024,14,Puget Sound,Beverly Beach,Whidbey,48,Intermediate,3,Soft Bottom,25,1 sick
278,6/13/2024,14,Puget Sound,Beverly Beach,Whidbey,48,Intermediate,3,Soft Bottom,15,1 sick
279,6/13/2024,14,Puget Sound,Beverly Beach,Whidbey,48,Intermediate,3,Soft Bottom,16,1 sick
280,6/13/2024,14,Puget Sound,Beverly Beach,Whidbey,48,Intermediate,3,Soft Bottom,25,1 sick
281,6/13/2024,14,Puget Sound,Beverly Beach,Whidbey,48,Intermediate,3,Soft Bottom,35,1 sick
282,6/13/2024,6,Puget Sound,Beverly Beach,Whidbey,57,Shallow,4,Eelgrass,15,
283,6/13/2024,6,Puget Sound,Beverly Beach,Whidbey,57,Shallow,4,Eelgrass,21,
284,6/13/2024,6,Puget Sound,Beverly Beach,Whidbey,57,Shallow,4,Eelgrass,18,
285,6/13/2024,6,Puget Sound,Beverly Beach,Whidbey,57,Shallow,4,Eelgrass,12,
286,6/13/2024,6,Puget Sound,Beverly Beach,Whidbey,57,Shallow,4,Eelgrass,17,
287,6/13/2024,6,Puget Sound,Beverly Beach,Whidbey,57,Shallow,4,Eelgrass,13,
288,6/13/2024,6,Puget Sound,Beverly Beach,Whidbey,57,Shallow,4,Eelgrass,17,
289,9/5/2024,3,Puget Sound,Beverly Beach,Whidbey,51,Shallow,1,Soft Bottom,0,
290,9/5/2024,6,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,41,
291,9/5/2024,6,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,16,
292,9/5/2024,6,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,22,
293,9/5/2024,6,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,20,
294,9/5/2024,6,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,15,
295,9/5/2024,6,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,9,
296,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,18,
297,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,10,
298,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,10,
299,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,18,
300,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,13,
301,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,17,
302,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,15,
303,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,51,
304,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,19,
305,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,25,
306,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,21,
307,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,21,
308,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,17,
309,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,21,
310,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,19,
311,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,17,
312,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,24,
313,9/5/2024,22,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,22,
314,9/5/2024,7,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,17,
315,9/5/2024,7,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,13,
316,9/5/2024,7,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,14,
317,9/5/2024,7,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,20,
318,9/5/2024,7,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,17,
319,9/5/2024,7,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,20,
320,9/5/2024,7,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,17,
321,9/5/2024,7,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,16,
322,9/5/2024,7,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,4,Soft Bottom,15,
323,9/5/2024,27,Puget Sound,Beverly Beach,Whidbey,65,Shallow,5,Soft Bottom,5,
324,2/28/2025,3,Puget Sound,Beverly Beach,Whidbey,46,Shallow,1,Soft Bottom,0,
325,2/28/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,2,Soft Bottom,20.28,
326,2/28/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,2,Soft Bottom,18,
327,2/28/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,2,Soft Bottom,21,
328,2/28/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,2,Soft Bottom,24,
329,2/28/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,2,Soft Bottom,17,
330,2/28/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,2,Soft Bottom,8,
331,2/28/2025,18,Puget Sound,Beverly Beach,Whidbey,46,Deep,3,Soft Bottom,19,
332,2/28/2025,18,Puget Sound,Beverly Beach,Whidbey,46,Deep,3,Soft Bottom,10,
333,2/28/2025,18,Puget Sound,Beverly Beach,Whidbey,46,Deep,3,Soft Bottom,29,
334,2/28/2025,18,Puget Sound,Beverly Beach,Whidbey,46,Deep,3,Soft Bottom,28,
335,2/28/2025,6,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,4,Soft Bottom,3,
336,2/28/2025,6,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,4,Soft Bottom,12,
337,2/28/2025,6,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,4,Soft Bottom,15,
338,2/28/2025,6,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,4,Soft Bottom,15,
339,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,15,
340,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,20.9,
341,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,7,
342,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,9,
343,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,5,
344,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,3,
345,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,9,
346,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,9,
347,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,15,
348,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,9,
349,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,8,
350,2/28/2025,21,Puget Sound,Beverly Beach,Whidbey,46,Shallow,5,Eelgrass,9,
351,3/6/2025,7,Puget Sound,Beverly Beach,Whidbey,47,Shallow,1,Eelgrass,7,
352,3/6/2025,7,Puget Sound,Beverly Beach,Whidbey,47,Shallow,1,Eelgrass,9,
353,3/6/2025,7,Puget Sound,Beverly Beach,Whidbey,47,Shallow,1,Eelgrass,3,
354,3/6/2025,7,Puget Sound,Beverly Beach,Whidbey,47,Shallow,1,Eelgrass,5,
355,3/6/2025,7,Puget Sound,Beverly Beach,Whidbey,47,Shallow,1,Eelgrass,7,
356,3/6/2025,7,Puget Sound,Beverly Beach,Whidbey,47,Shallow,1,Eelgrass,21,
357,3/6/2025,5,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,2,Soft Bottom,26,
358,3/6/2025,5,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,2,Soft Bottom,9,
359,3/6/2025,5,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,2,Soft Bottom,17,
360,3/6/2025,5,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,2,Soft Bottom,8,
361,3/6/2025,5,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,2,Soft Bottom,11,
362,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,18,
363,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,24,
364,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,21,
365,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,25,
366,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,22,
367,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,23,
368,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,25,
369,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,22,
370,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,21,
371,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,23,
372,3/6/2025,24,Puget Sound,Beverly Beach,Whidbey,47,Deep,3,Soft Bottom,24,
373,3/6/2025,12,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,4,Soft Bottom,14,
374,3/6/2025,12,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,4,Soft Bottom,21,
375,3/6/2025,12,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,4,Soft Bottom,19,
376,3/6/2025,12,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,4,Soft Bottom,17,
377,3/6/2025,12,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,4,Soft Bottom,22,
378,3/6/2025,12,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,4,Soft Bottom,22,
379,3/6/2025,12,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,4,Soft Bottom,13,
380,3/6/2025,12,Puget Sound,Beverly Beach,Whidbey,47,Intermediate,4,Soft Bottom,21,
381,3/6/2025,6,Puget Sound,Beverly Beach,Whidbey,47,Shallow,5,Eelgrass,21,
382,4/18/2025,7,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,1,Soft Bottom,16,
383,4/18/2025,7,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,1,Soft Bottom,25,
384,4/18/2025,7,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,1,Soft Bottom,9,
385,4/18/2025,7,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,1,Soft Bottom,2,
386,4/18/2025,7,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,1,Soft Bottom,3,
387,4/18/2025,7,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,1,Soft Bottom,10,
388,4/18/2025,7,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,1,Soft Bottom,6,
389,4/18/2025,7,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,1,Soft Bottom,0,
390,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,16,
391,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,20,
392,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,3,
393,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,10,
394,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,26,
395,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,23,
396,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,22,
397,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,15,
398,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,20,
399,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,20,
400,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,11,
401,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,20,
402,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,25,
403,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,20,
404,4/18/2025,20,Puget Sound,Beverly Beach,Whidbey,46,Deep,2,Soft Bottom,5,
405,4/18/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,3,Soft Bottom,21,
406,4/18/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,3,Soft Bottom,15,
407,4/18/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,3,Soft Bottom,21,
408,4/18/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,3,Soft Bottom,12,
409,4/18/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,3,Soft Bottom,27,
410,4/18/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,3,Soft Bottom,18,
411,4/18/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,3,Soft Bottom,29,
412,4/18/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,3,Soft Bottom,23,
413,4/18/2025,10,Puget Sound,Beverly Beach,Whidbey,46,Intermediate,3,Soft Bottom,19,
414,4/18/2025,9,Puget Sound,Beverly Beach,Whidbey,46,Shallow,4,Eelgrass,0,
415,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,22,
416,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,20,
417,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,10,
418,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,13,
419,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,23,
420,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,12,
421,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,9,
422,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,22,
423,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,21,
424,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,10,
425,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,9,
426,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,1,Soft Bottom,15,
427,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,29,
428,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,20,
429,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,7,
430,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,10,
431,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,28,
432,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,11,
433,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,19,
434,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,10,
435,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,30,
436,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,27,
437,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,20,
438,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,22,
439,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,23,
440,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,20,
441,8/20/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,17,
442,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,24,
443,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,20,
444,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,15,
445,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,10,
446,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,12,
447,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,3,
448,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,7,
449,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,10,
450,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,12,
451,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,11,
452,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,15,
453,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,21,
454,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,9,
455,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,12,
456,8/20/2025,9,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,3,Soft Bottom,17,
457,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,14,
458,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,13,
459,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,35,
460,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,7,
461,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,21,
462,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,19,
463,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,15,
464,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,10,
465,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,27,
466,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,13,
467,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,15,
468,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,24,
469,8/29/2025,12,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,1,Soft Bottom,10,
470,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,23,
471,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,14,
472,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,16,
473,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,20,
474,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,6,
475,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,8,
476,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,11,
477,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,24,
478,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,30,
479,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,30,
480,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,25,
481,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,25,
482,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,24,
483,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,7,
484,8/29/2025,20,Puget Sound,Beverly Beach,Whidbey,50,Deep,2,Soft Bottom,23,
485,8/29/2025,5,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,3,Soft Bottom,30,
486,8/29/2025,5,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,3,Soft Bottom,15,
487,8/29/2025,5,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,3,Soft Bottom,15,
488,8/29/2025,5,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,3,Soft Bottom,24,
489,8/29/2025,5,Puget Sound,Beverly Beach,Whidbey,50,Intermediate,3,Soft Bottom,19,
490,8/29/2025,10,Puget Sound,Beverly Beach,Whidbey,64,Shallow,4,Soft Bottom,14,
491,9/12/2025,5,Puget Sound,Beverly Beach,Whidbey,,Intermediate,1,Soft Bottom,19,One was very sick
492,9/12/2025,5,Puget Sound,Beverly Beach,Whidbey,,Intermediate,1,Soft Bottom,14,One was very sick
493,9/12/2025,5,Puget Sound,Beverly Beach,Whidbey,,Intermediate,1,Soft Bottom,13,One was very sick
494,9/12/2025,5,Puget Sound,Beverly Beach,Whidbey,,Intermediate,1,Soft Bottom,12,One was very sick
495,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,23,all apeared health
496,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,8,all apeared health
497,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,19,all apeared health
498,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,28,all apeared health
499,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,26,all apeared health
500,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,32,all apeared health
501,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,21,all apeared health
502,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,27,all apeared health
503,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,20,all apeared health
504,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,11,all apeared health
505,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,12,all apeared health
506,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,22,all apeared health
507,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,23,all apeared health
508,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,20,all apeared health
509,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,18,all apeared health
510,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,19,all apeared health
511,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,25,all apeared health
512,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,20,all apeared health
513,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,20,all apeared health
514,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,21,all apeared health
515,9/12/2025,27,Puget Sound,Beverly Beach,Whidbey,,Deep,2,Soft Bottom,15,all apeared health
516,9/12/2025,4,Puget Sound,Beverly Beach,Whidbey,,Intermediate,3,Soft Bottom,10,Saw one dead star(Not counted)
517,9/12/2025,4,Puget Sound,Beverly Beach,Whidbey,,Intermediate,3,Soft Bottom,7,Saw one dead star(Not counted)
518,9/12/2025,4,Puget Sound,Beverly Beach,Whidbey,,Intermediate,3,Soft Bottom,25,Saw one dead star(Not counted)
519,9/12/2025,4,Puget Sound,Beverly Beach,Whidbey,,Intermediate,3,Soft Bottom,38,Saw one dead star(Not counted)
520,9/12/2025,12,Puget Sound,Beverly Beach,Whidbey,,Shallow,5,Eelgrass,12,
521,10/11/2025,7,Puget Sound,Beverly Beach,Whidbey,53,Shallow,1,Eelgrass,6,
522,10/11/2025,7,Puget Sound,Beverly Beach,Whidbey,53,Shallow,1,Eelgrass,5,
523,10/11/2025,7,Puget Sound,Beverly Beach,Whidbey,53,Shallow,1,Eelgrass,10,
524,10/11/2025,7,Puget Sound,Beverly Beach,Whidbey,53,Shallow,1,Eelgrass,8,
525,10/11/2025,7,Puget Sound,Beverly Beach,Whidbey,53,Shallow,1,Eelgrass,0,
526,10/11/2025,11,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,22,
527,10/11/2025,11,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,18,
528,10/11/2025,11,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,10,
529,10/11/2025,11,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,13,
530,10/11/2025,11,Puget Sound,Beverly Beach,Whidbey,51,Intermediate,2,Soft Bottom,17,
531,10/11/2025,16,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,19,
532,10/11/2025,16,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,22,
533,10/11/2025,16,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,28,
534,10/11/2025,16,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,18,
535,10/11/2025,16,Puget Sound,Beverly Beach,Whidbey,51,Deep,3,Soft Bottom,27,
